userid,track,artist,genre,city,time,day
46C817EC,Aint It A Lonely Feeling,Camille Yarbrough,folk,Shelbyville,08:57:19,Wednesday
401681EA,Pata Pata,Orchester Werner Tauber,easy,Shelbyville,20:09:59,Friday
C60F7D9,Bullet Proof Skin,Institute,rock,Shelbyville,13:16:29,Wednesday
28922759,I Still Haven't Found What I'm Looking For,The Chimes,pop,Shelbyville,14:49:34,Friday
F6BF4629,Gist,501,electronic,Shelbyville,09:43:43,Friday
CAB3F3A,Gierran,Wimme,world,Shelbyville,14:05:45,Friday
4C7C4F32,Golden Moment,Cram,dance,Shelbyville,09:48:15,Wednesday
E0B4BBD0,Happy Today Sad Tomorrow,Stayhomie,electronic,Shelbyville,08:45:45,Friday
3E4BFAA7,How High the Moon,Bar Music Jazz Stars,jazz,Shelbyville,09:54:18,Monday
F31107BD,Underrated,Dread Pitt,electronic,Shelbyville,20:49:08,Monday
55C29116,I Say a Little Prayer,unknown,soul,Shelbyville,21:35:26,Friday
6FC7591F,Broken Mold,Rusty Bonez,metal,Shelbyville,21:37:50,Wednesday
C514A158,Pray On Me,Kill It Kid,alternative,Shelbyville,09:56:33,Friday
A885C2D7,Instagram Models,J Lisk,electronic,Shelbyville,20:37:34,Friday
180D197E,Ah Sweet Dancer,Micheal O Suilleabhain,pop,Shelbyville,14:24:50,Wednesday
41E5AD59,All of Me,Doris Drew,pop,Shelbyville,14:50:09,Friday
CBD427B2,Cuando lloras,Despistaos,pop,Shelbyville,20:34:59,Monday
AC036EE7,Alive,unknown,ruspop,Shelbyville,14:11:32,Friday
4875241A,Por una Cabeza,Quartango,tango,Shelbyville,14:38:28,Friday
F4EECFC,Lifetime,New Zealand Shapeshifter,dance,Shelbyville,21:13:24,Friday
E40B4F25,Calore,Aneta Kaczmarek,piano,Shelbyville,09:02:52,Monday
8A451A5C,Brand,Kartvelli,ruspop,Shelbyville,21:49:33,Monday
86150C66,Afterparty,KAN,ruspop,Shelbyville,09:03:00,Wednesday
FFBC60D,Balenciaga,unknown,ruspop,Shelbyville,21:39:02,Monday
BE239030,The Long Return,Brynn Corbello,classical,Shelbyville,20:33:29,Friday
2E5BE1B4,I'm Not Sorry,Ehren Ebbage,hiphop,Shelbyville,20:30:03,Friday
D8F51A48,Survivor,Ely Bruna,dance,Shelbyville,14:27:02,Monday
485E11AB,Quitters Raga,Gold Panda,electronic,Shelbyville,09:56:36,Friday
D49F3360,I Like It Hard,Mark Ves,electronic,Shelbyville,21:10:07,Friday
D3FFEB78,Gotta Keep Moving,Clav,hiphop,Shelbyville,21:58:36,Friday
55162FFA,Peasok,Gold Prime,electronic,Shelbyville,09:50:47,Monday
C250AEB1,Elder Race,Hate Forest,rock,Shelbyville,09:30:04,Monday
683D2EFC,We (1848),Pyogenesis,rock,Shelbyville,13:41:00,Friday
77241896,Yu Bumba (Deep Thoughts About Feelings),The Shakin Jamaican,reggae,Shelbyville,20:08:00,Monday
37D52C27,"Rimsky-Korsakov: The Tsar's Bride - ""Vot da chevo ya dashla Grigori""",Olga Borodina,classical,Shelbyville,08:17:23,Wednesday
2C8E14EA,These Boots Are Made For Walking,Eileen,french,Shelbyville,09:38:19,Friday
B9AF55CC,Bu Ne Yaa,Ece Seçkin,pop,Shelbyville,13:47:33,Monday
B66DFCB6,Moshimo,Ganco,breakbeat,Shelbyville,14:08:07,Wednesday
E88BF045,Baku,unknown,rusrap,Shelbyville,13:41:23,Friday
FFA457D0,Lyca,Swarmz,hiphop,Shelbyville,09:09:41,Monday
6723467D,Roller Coaster,AmeriQa,rusrap,Shelbyville,08:51:41,Friday
25E35024,Hide Your Soul,unknown,dance,Shelbyville,13:45:37,Friday
183DC9FD,Professor Marston,Tom Howe,soundtrack,Shelbyville,20:24:32,Monday
A2C866E5,Shakira,Abhitaj Singh,world,Shelbyville,14:51:16,Wednesday
7E3A5940,No Plans,AJ Mitchell,pop,Shelbyville,14:24:10,Friday
D8A1A32B,Grind Me Down,unknown,electronic,Shelbyville,13:34:04,Friday
EA94A8C,Cities,Hey Marseilles,pop,Shelbyville,14:37:33,Wednesday
DF7BDF98,Another Day,4hero,dance,Shelbyville,13:09:35,Monday
E24BC49A,5 Min,RELFY,ruspop,Shelbyville,14:45:59,Wednesday
8F2DA5B7,Koino Shiren,Akari Tsuda,jpop,Shelbyville,08:46:46,Wednesday
B8EB69BE,Inspiring Piano Epic,Laosanthu,new,Shelbyville,08:44:56,Monday
4E567E71,Another One Bites The Dust (Soul Avengerz Dub),Queen vs The Miami Project,dance,Shelbyville,14:27:08,Wednesday
4F043CF7,Let U Go,unknown,indie,Shelbyville,09:41:36,Wednesday
F25B4E4E,F**k The Club Up,Waka Flocka Flame,rap,Shelbyville,20:19:21,Monday
B813717C,Balenciaga,unknown,ruspop,Shelbyville,20:48:24,Wednesday
7AA24A4,Equilibrium,Forever Slave,rock,Shelbyville,14:47:17,Friday
38DCA664,My Heaven,Alex M.O.R.P.H.,dance,Shelbyville,20:24:37,Wednesday
C63A1872,Vet Hard,unknown,hard'n'heavy,Shelbyville,20:26:20,Friday
A5E01FF4,"Symphony No. 1 in B flat Major Op. 38 - ""Spring"": II. Larghetto",Leningrad Philharmonic Symphony Orchestra,classical,Shelbyville,21:27:31,Monday
63A1340B,Flashlight,unknown,dance,Shelbyville,21:32:37,Monday
F600944E,Setting Scalpels Free,Asaf Avidan,indie,Shelbyville,13:19:07,Monday
66ED2C4E,Toning,Cheryl Chaffee,new,Shelbyville,14:18:28,Friday
47F1BB05,French Press,Rolling Blackouts Coastal Fever,indie,Shelbyville,14:35:32,Friday
6BF05B51,Get Out Of Town,Adam James,vocal,Shelbyville,22:00:59,Wednesday
72EACF3D,H/armless,Knut,metal,Shelbyville,14:08:19,Wednesday
5F5E56F7,Operie Femina,Morgenstern,metal,Shelbyville,08:47:53,Monday
70C32E0E,If This Is Love,The Saturdays,pop,Shelbyville,13:07:20,Wednesday
BB396AE8,Don't Say Oh Well,Grouplove,indie,Shelbyville,21:44:11,Monday
1781E46,Desoto '55,Everyone Dies In Utah,alternative,Shelbyville,20:42:43,Wednesday
FFBB25CA,52 Vatandosh hotirasiga,Sardor Mamadaliyev,uzbek,Shelbyville,13:12:07,Monday
7D166C63,unknown,unknown,jazz,Shelbyville,14:23:06,Monday
FDA8CB28,Quicksilver Boogie,His Orchestra,blues,Shelbyville,08:27:21,Wednesday
D601E7BD,Bailando Contigo,Daniel Santacruz,latin,Shelbyville,20:09:46,Monday
12329DEF,Ballin in Fendi,Reggie Mills,rap,Shelbyville,14:14:42,Friday
F8D33C0,Workin',Young Dre The Truth,rap,Shelbyville,21:25:36,Wednesday
BD180A39,Big Jet Plane,unknown,house,Shelbyville,14:52:44,Wednesday
47D3711A,I Want You,Bob Sinclar,dance,Shelbyville,13:52:54,Monday
D604AE5C,CEIBA,Mariana Bo,dance,Shelbyville,20:41:01,Friday
E734FF44,60 Meters,The Krooks,jazz,Shelbyville,21:09:17,Monday
E5BBDB55,You Gonna Want Me,Casey,dance,Shelbyville,14:03:12,Monday
E3F2149C,All I Want for Christmas is You,The Snowman Band,holiday,Shelbyville,08:54:00,Monday
C5D997C4,Masta Ace,Top Shelf 1988,old,Shelbyville,21:02:10,Monday
BDAE9D2A,Cardio Flow,unknown,rusrap,Shelbyville,21:10:33,Monday
EACC662B,Island,Friends,pop,Shelbyville,13:45:59,Wednesday
927D25AD,So Long,MALFA,ruspop,Shelbyville,20:05:40,Monday
9B2F1ED3,Il Volo,Formentera Lady,rock,Shelbyville,20:00:29,Monday
C13A758E,Aisha,Candido,world,Shelbyville,20:06:22,Wednesday
633FED8E,FEBRUARY,MoneyBagg Yo,hiphop,Shelbyville,08:45:31,Monday
F806BBFF,Never Least,Klauss Robin,chill,Shelbyville,13:33:16,Monday
74504084,Volare,Orquesta Melodía,latin,Shelbyville,08:30:13,Monday
C059676,The Unforgettable,Colours,rock,Shelbyville,20:54:23,Wednesday
957D2DBD,Planetfall,Mechina,rock,Shelbyville,08:00:36,Monday
64ECD6E4,Tumba Timbal Y Bongó,Adalberto Álvarez Y Su Son,latin,Shelbyville,09:16:24,Friday
D62463E3,Resta,Cocktail Martino,jazz,Shelbyville,08:45:00,Monday
30A55D24,Super Hero,Stereo Fuse,rock,Shelbyville,14:59:22,Friday
A30B98FA,Take Me Away,StoneBridge,dance,Shelbyville,08:33:34,Wednesday
DD992178,Dodging The Blues,Carl Verheyen,blues,Shelbyville,20:21:45,Monday
58AB2DF,Metal Racer,Warlock,classicmetal,Shelbyville,20:09:25,Monday
BBAD0CEE,Outlaw,ZTR,hiphop,Shelbyville,13:38:28,Wednesday
846D9505,Cut,Girl On Fire,metal,Shelbyville,09:52:33,Friday
519D4E3A,21 Hungarian Dances WoO 1: No. 1 Allegro molto,unknown,classical,Shelbyville,20:48:39,Friday
AC6CF5B8,Gold,Derrière Le Miroir,alternative,Shelbyville,08:34:06,Monday
5A8CE2D9,Will I Hear Your Voice,AINSANE,rnb,Shelbyville,21:30:01,Friday
7D166C63,unknown,unknown,jazz,Shelbyville,08:39:39,Wednesday
CF7686A0,Ashtray,Rude Tins,metal,Shelbyville,14:45:51,Monday
16C2F791,Pont Notre Dame,Euphonic Traveller,dance,Shelbyville,20:07:59,Wednesday
DBA68125,Spain,Kubikmaggi,local,Shelbyville,20:23:29,Monday
8BA678B,Amerika,Alina Orlova,local,Shelbyville,13:11:32,Monday
6D491A70,Debora,unknown,rock,Shelbyville,21:11:57,Friday
3759812A,If I Needed You,unknown,country,Shelbyville,14:27:14,Monday
897AAB4E,Betcha Never,Cherie,adult,Shelbyville,09:30:39,Friday
F93C49A3,Generals,Blood or Whiskey,rock,Shelbyville,21:51:21,Wednesday
3673B36C,Drowning Man,Eric Church,country,Shelbyville,20:37:57,Wednesday
8B16BE7D,Warpath,unknown,alternative,Shelbyville,13:19:23,Friday
31974AE1,Heavenly Footsteps,Mars Lasar,spiritual,Shelbyville,21:57:02,Monday
4C4877A3,unknown,unknown,unknown,Shelbyville,09:03:59,Friday
A38C44BC,Hard Working,Panda Dub,dub,Shelbyville,14:48:07,Monday
828559A4,Man Down,Shakka,rnb,Shelbyville,09:42:18,Friday
7B30C1E5,Hemmorage,Psychosomatic,rock,Shelbyville,20:11:27,Monday
21CAA448,Canon pour cordes et basse continue en ré majeur,unknown,classical,Shelbyville,08:39:52,Monday
DB89C288,Surrounded by Voices,Marjan,dance,Shelbyville,20:48:50,Friday
7B86CC41,Thin Thread Zardonic Remix,unknown,electronic,Shelbyville,08:00:54,Monday
84ED80C6,Make Those Move,I Am Legion,electronic,Shelbyville,20:33:03,Monday
CFDC69B1,Walking in the Rain,Actifed,rock,Shelbyville,08:55:46,Monday
133E5B87,Prophet Posse,Prophet Posse,hiphop,Shelbyville,09:11:02,Wednesday
34F55CF8,Too Soon,Snakadaktal,alternative,Shelbyville,20:40:20,Friday
216005A7,Daytime nighttime,Tristesse Contemporaine,electronic,Shelbyville,13:07:39,Monday
C0134E1F,Piano Jazz,Jazz Instrumentals,new,Shelbyville,14:20:50,Wednesday
74A6385C,How Sweet Do You Sleep,Gnothi Seauton,electronic,Shelbyville,14:48:17,Wednesday
3ACEF082,French Affair,Black Loops,dance,Shelbyville,14:17:37,Monday
8226B4C5,Random Woman,Mukul,hiphop,Shelbyville,09:10:02,Monday
B5212000,Over You,Kasbo,pop,Shelbyville,20:42:44,Monday
96F0B591,Block On Fire [feat. Menace Kobain S.I.N. & Christopher],Young Kane,hiphop,Shelbyville,13:17:48,Friday
78B63486,Tokyo (Vampires & Wolves),The Wombats,indie,Shelbyville,08:30:42,Monday
1D507F3F,A Cochabamba Me Voy,Daniele Sepe,world,Shelbyville,21:50:57,Friday
125B0834,Closest Ever,Gheist,electronic,Shelbyville,08:23:13,Monday
2EB07C3A,Endless Summer,Florence di Milano,electronic,Shelbyville,15:00:28,Monday
C5D98E0,Retract (feat. Hands Like Crime),Kid Drama,drum,Shelbyville,09:07:49,Wednesday
B6EE4D05,Prière pt. 4,Yom,jazz,Shelbyville,20:52:07,Monday
C915E92B,We Were Always One,unknown,dance,Shelbyville,14:33:47,Wednesday
368902DF,Riders On The Storm,Dura,electronic,Shelbyville,20:44:26,Monday
96D62B4,Horizon of Appearances,Steve Hauschildt,experimental,Shelbyville,21:23:38,Wednesday
E15DB55,Combination Station,DSurr,drum,Shelbyville,20:08:07,Wednesday
20B20183,Halo Ember,Stylus Rex,dance,Shelbyville,20:34:44,Monday
27D63392,Non Binary,Oliver Lieb,techno,Shelbyville,21:10:44,Monday
1D35F563,Secret,Anna Maria Jopek,jazz,Shelbyville,14:59:46,Wednesday
62A2C3EA,Can't Keep My Hands To Myself - Radio Edit,Square Pegs,singer,Shelbyville,21:31:22,Monday
8DF3B5A8,Half Life,MKJ,pop,Shelbyville,20:18:44,Wednesday
A3F5F521,Moving On,Turboweekend,rock,Shelbyville,14:01:57,Friday
41FED41F,La marche des gendarmes,Louis de Funes,pop,Shelbyville,13:35:36,Friday
C17FC5B,Alcohol,FIDLAR,alternative,Shelbyville,20:42:13,Friday
AAF587AA,SCP,Electric Rudeboyz,pop,Shelbyville,09:54:57,Wednesday
CD1EBDD2,Cafe,Jazz for A Rainy Day,jazz,Shelbyville,08:13:07,Monday
2AA1EE49,Crow,Pale Grey,pop,Shelbyville,08:46:05,Monday
A9C2DF13,Shore,The Awakening,rock,Shelbyville,08:17:49,Monday
53A8BFB9,Atlanta,Dj Wolfz,dance,Shelbyville,09:31:50,Monday
350C3B1D,Slave to the Parasites,Hypocrisy,extrememetal,Shelbyville,09:12:52,Monday
BE91D526,mygut,Super Flu,deep,Shelbyville,14:22:12,Wednesday
D2F781C1,Miserlou,unknown,instrumental,Shelbyville,08:05:38,Wednesday
AA0A3F88,Brand,Kartvelli,ruspop,Shelbyville,08:30:43,Friday
80C9233B,Baby Be,DJ Piligrim,ruspop,Shelbyville,13:26:12,Friday
3341007F,Don't Leave Me Alone With Her,Sparks,rock,Shelbyville,21:31:56,Monday
A2614F24,Preludes: Prelude No. 15 in D flat 'Raindrop' (Sostenuto),John Ogdon,classical,Shelbyville,14:09:30,Friday
B614E018,Don Giovanni K. 527: Ouverture,Philharmonia Orchestra,classical,Shelbyville,08:37:09,Monday
E8A45C38,The Rebel,Django Lumiere,avantgarde,Shelbyville,21:44:55,Wednesday
1F0BCEEC,Draumórar,JóiPé,hiphop,Shelbyville,21:04:16,Wednesday
194FF00E,Hang Up Your Hang Ups [Extended],Paul Woolford,dance,Shelbyville,22:00:39,Wednesday
6EE6E9F3,Telescope Eyes,Eisley,alternative,Shelbyville,09:36:16,Wednesday
38592DDD,A Wondrous Path,Alexis Ffrench,classical,Shelbyville,14:01:52,Friday
74A4CB27,Focus On,JC KLUBBER,unknown,Shelbyville,21:50:32,Friday
954C70C1,Sci-Fi,unknown,rusrap,Shelbyville,14:24:24,Wednesday
E973297A,Come On Everybody (Get Down),Us3,jazz,Shelbyville,20:17:18,Friday
8D4714CA,One Step Beyond,Madness,pop,Shelbyville,08:55:37,Monday
9CE5FB75,Bam Bag «Gucci»,Irina Shok,ruspop,Shelbyville,21:10:41,Friday
CF674086,Be the First to Believe,A1,pop,Shelbyville,14:27:19,Monday
8E817E13,KICK BOOM,Tigerlily,dance,Shelbyville,09:03:04,Monday
E332AD85,Pretty Girls & Boys,Vintage,pop,Shelbyville,20:35:53,Monday
CFF77732,Echo (Let Go),unknown,dance,Shelbyville,09:34:57,Monday
3DA697DB,Szomorú Vasárnap,Yellow Spots,alternative,Shelbyville,14:35:27,Wednesday
93CB0918,The Moon Is Falling Down,Crywolf,dubstep,Shelbyville,20:13:57,Wednesday
E94E09B,Verstrahlt,unknown,hiphop,Shelbyville,20:12:39,Friday
5BF4AD0B,Kool It Man,Liftoff,electronic,Shelbyville,08:27:34,Friday
1F14AE1,Question,Old 97's,pop,Shelbyville,13:01:54,Wednesday
A52FB811,Save Me,Clout,pop,Shelbyville,09:22:55,Wednesday
1C2115D9,Ya Lili,Dj Avi Panel,dance,Shelbyville,08:41:00,Friday
37E1B4A3,Sisters n Brothers,J. Black,vocal,Shelbyville,14:58:34,Wednesday
82CCE009,I Was A Boy,El Perro Del Mar,alternative,Shelbyville,09:07:13,Monday
64DA3D07,Love Is Animation,Euphonic Brew,rock,Shelbyville,09:54:53,Friday
80B1DB3A,Broken Man,Hawthorne Heights,posthardcore,Shelbyville,20:15:49,Wednesday
3E4FB9D2,Kissing You With My Fists,The Rotted,metal,Shelbyville,14:13:58,Wednesday
62B27FA5,The Wings March,ToyTree,electronic,Shelbyville,14:57:02,Wednesday
D08178C9,Quand une fille aime un garçon,Hélène,pop,Shelbyville,09:52:15,Monday
7C399D79,Spiritualized,Velvet Condom,pop,Shelbyville,13:41:27,Monday
2E8A0366,Drugstore Lovin’,unknown,pop,Shelbyville,20:59:34,Friday
26C47654,Love Lane,Ray Volpe,dance,Shelbyville,21:43:25,Friday
61E41809,Dimensions,We Are Leo,christian,Shelbyville,13:31:12,Monday
1BE6022C,FILA,Vata,rusrap,Shelbyville,09:57:26,Monday
7BD22B2A,My Reason to Come Back Home,Settle Your Scores,posthardcore,Shelbyville,20:42:25,Wednesday
1E337310,A Reason to Fight,Ambehr,hard'n'heavy,Shelbyville,20:45:52,Friday
1485CB1A,Ik Trap,Sevn Alias,rap,Shelbyville,08:03:30,Wednesday
DEFD9C3,Forever Reign,Hillsong Worship,inspirational,Shelbyville,13:14:22,Wednesday
64B3917,Thank U 4 Letting Me Be Myself,Omar S,electronic,Shelbyville,13:28:33,Wednesday
8736837D,Hard Feelings,Palisades,rock,Shelbyville,14:18:55,Monday
C8E317EF,It's a Party,unknown,electronic,Shelbyville,21:06:08,Wednesday
7D166C63,unknown,unknown,schlager,Shelbyville,14:13:54,Monday
1E8443F0,Main Theme,Andrew Hale,videogame,Shelbyville,20:17:33,Wednesday
CA88642C,Welcome to Russia,unknown,ruspop,Shelbyville,08:48:28,Monday
50694487,Daddy's Hands,Holly Dunn,country,Shelbyville,09:27:09,Friday
40721B74,Santa Baby,Emilie Simon,jazz,Shelbyville,20:42:49,Friday
580CE7CE,The Last Conquistador,Gruff Rhys,indie,Shelbyville,20:15:20,Wednesday
49B91D67,Holla Back,P.DICEY,hiphop,Shelbyville,13:26:31,Wednesday
6EEF06A,Hexenring,Apoptose,industrial,Shelbyville,20:56:50,Monday
7D6BCBD8,RUINS,unknown,dance,Shelbyville,13:01:27,Wednesday
CC6CB158,Pinnacle,Blitz Kids,rock,Shelbyville,13:44:31,Friday
D88014C9,Six Seven Times,Flunk,electronic,Shelbyville,21:03:44,Wednesday
69EFA8C5,Fancy Face,Eric Serra,film,Shelbyville,08:23:43,Friday
47FF7448,Sea Sex & Sun,Antoine Delvig,dance,Shelbyville,09:53:24,Wednesday
3B015AD6,999,Kantinent,rusrap,Shelbyville,21:19:06,Monday
ADB3FABD,We Are Free,Temperance,metal,Shelbyville,08:08:32,Friday
377562D9,Archangel,Future Heroes,soundtrack,Shelbyville,13:48:59,Friday
945D3851,You Never Know,Dead Like Juliet,metal,Shelbyville,08:57:37,Wednesday
3B4A1578,Es un Secreto,Plan B,latin,Shelbyville,20:37:09,Monday
61A55A08,Possession,Static Kill,rock,Shelbyville,14:30:56,Wednesday
CAF39B38,Bastard,SEREBRO,ruspop,Shelbyville,14:26:37,Monday
7FFF6518,Pimple Dimple,Sagar,soundtrack,Shelbyville,14:27:26,Monday
4A48B6FA,Days Gone,BoyGenius,hiphop,Shelbyville,09:50:49,Monday
5759B7B7,Rock & Roll Queen,Refill,rock,Shelbyville,13:20:45,Friday
902F8D37,Centralia,Early Day Miners,rock,Shelbyville,09:03:39,Friday
9B1B37C5,All of Me,STEVEN C.,pop,Shelbyville,14:57:19,Monday
A3847651,Five clenche bouscarte / Ocho accenteur,The Dictaphones,jazz,Shelbyville,14:39:07,Wednesday
DBA157A0,Rebel Empire,Dignity,rock,Shelbyville,21:38:18,Monday
C4428068,All I Got Is You,Ralphreal,urban,Shelbyville,14:13:58,Wednesday
6FB26E0B,Dogville,unknown,popeurodance,Shelbyville,14:13:40,Monday
741AC23A,Trippy Mckenna,Trippy Hippy,dubstep,Shelbyville,09:31:26,Wednesday
3D5195F8,Imagine Health Care,Charlie King,folk,Shelbyville,20:09:38,Friday
736B71A3,Steal Me Away,Olivia Lane,country,Shelbyville,08:34:22,Friday
79D60123,Dedim Dedin,Vasif Əzimov,pop,Shelbyville,20:54:42,Friday
BC814A05,Supernova (feat. Julie Bergan),Cir.Cuz,pop,Shelbyville,20:49:55,Monday
C80CF547,Be Cool,Eddie Henderson,jazz,Shelbyville,14:16:19,Monday
F28337EB,Harmony,Lifeisround,electronic,Shelbyville,21:35:47,Monday
3D4D315C,Crowd Control,unknown,rap,Shelbyville,13:57:58,Monday
A0A795A9,Snake Cake,Versus Me,metal,Shelbyville,08:49:52,Friday
949F732A,unknown,unknown,alternative,Shelbyville,14:54:20,Friday
8D64101D,Gangster Frankenstein,Big Lokote,hiphop,Shelbyville,14:14:35,Friday
6CA00231,Ozuwara Theme,Niky Nine,dance,Shelbyville,08:45:08,Wednesday
403916AC,911,unknown,rusrap,Shelbyville,14:48:02,Wednesday
7BBE09B4,Thief,OOKAY,electronic,Shelbyville,14:54:48,Friday
DBB26C09,ID2,unknown,dance,Shelbyville,13:22:58,Friday
EA6F765E,Que Bonito,Jose Padilla,relax,Shelbyville,14:10:38,Wednesday
2E2D4950,Archive,unknown,electronic,Shelbyville,09:42:46,Monday
D0859767,Domine Fil Unigente (Duo),Mercedes Bahleda,world,Shelbyville,20:00:36,Wednesday
7CB27504,Smokey's Theme,Dr. Steel,alternative,Shelbyville,08:30:06,Friday
BE1312AE,Stugor,Mountain,postrock,Shelbyville,13:52:26,Friday
F8F8469F,Let's Party,Cherone Brown,urban,Shelbyville,13:03:00,Wednesday
B8AB2F33,Where We From,Brains,electronic,Shelbyville,21:31:22,Friday
4CD41EB3,Heaven,True Songs Makers,rock,Shelbyville,09:10:15,Wednesday
BD23A941,War Between Races,Warzone,alternative,Shelbyville,20:51:17,Wednesday
273B8781,Your Eyes,vincent floyd,house,Shelbyville,14:08:57,Friday
FF687B3F,Mi Santa,Romeo Santos,tropical,Shelbyville,14:28:23,Monday
41CE3525,Dagestan,Sabine Kors,caucasian,Shelbyville,08:05:57,Friday
C3E1A132,Jingl Bell,Sakurai ayano,new,Shelbyville,09:56:19,Wednesday
5B39E6A6,Whispers of Our Ancestors,Liquid Bloom,electronic,Shelbyville,20:59:00,Wednesday
9986DC8,Allegretto (Sinfonía 7 Opus 92),Orquesta Sinfónica De Radio Ljubljana,classical,Shelbyville,14:32:21,Friday
58A6F48,My Boo,Ghosttown DJ's,electronic,Shelbyville,08:58:05,Wednesday
AC7F435,Afterparty,KAN,ruspop,Shelbyville,09:08:52,Friday
56C377C0,Dark Side Of My Heart,Accept,classicmetal,Shelbyville,20:08:52,Monday
7D166C63,unknown,unknown,pop,Shelbyville,14:10:05,Monday
AC47685F,I Love You,Sam Wick,rusrap,Shelbyville,21:33:15,Friday
8D8F97A,Memesis,unknown,dance,Shelbyville,14:45:38,Wednesday
49E2BAEE,Voight Kampff,unknown,dance,Shelbyville,13:57:01,Friday
7D166C63,unknown,unknown,pop,Shelbyville,14:34:24,Monday
A3B1DF37,Way Back Home,Shaun,electronic,Shelbyville,08:16:15,Wednesday
2C71851C,Gagarin,Robin Axford,dance,Shelbyville,21:52:24,Monday
12644350,Wild In The Streets,Garland Jeffreys,soundtrack,Shelbyville,21:12:03,Friday
8781BBC3,Head to the Heart,Michael Boggs,gospel,Shelbyville,09:19:05,Wednesday
23282CA5,Believe With Me,Raign,alternative,Shelbyville,21:23:51,Monday
F4AB6B1F,unknown,unknown,unknown,Shelbyville,20:10:18,Monday
22E9D012,Bad-House-Music,Loving Loop,electronic,Shelbyville,09:54:40,Friday
706BE5E8,Rolling In The Deep,Leit-Motiv,miscellaneous,Shelbyville,20:13:58,Wednesday
1D151039,Insane,Pulsedriver,dance,Shelbyville,20:35:04,Monday
E054A31F,Sail This Sea,Adam Jou,local,Shelbyville,09:06:45,Friday
4998250,Emotion,Dj Ross,dance,Shelbyville,08:32:34,Monday
37CCEF80,Sign Me Out,unknown,electronic,Shelbyville,20:13:54,Wednesday
19BFE865,The Sorrower,Cult Leader,hardcore,Shelbyville,08:32:06,Monday
4466F60A,My Heart Is Gone,Vanotek,pop,Shelbyville,09:20:16,Wednesday
A2845DB4,Love Story,RHM Project,dance,Shelbyville,20:14:30,Monday
A7FEC099,Chill Bill REMIX,Rob $tone,rap,Shelbyville,09:56:17,Wednesday
C0A5085E,Glorious,Foxes,pop,Shelbyville,20:33:22,Friday
58FC20C5,Quad,Martin Budd Mono Input,electronic,Shelbyville,21:16:17,Friday
6F01F987,Like That,UGK (Underground Kingz),rap,Shelbyville,20:13:56,Monday
CE19F591,Bubble and Wine,G-Mac,reggae,Shelbyville,20:33:56,Friday
FEA172A3,Jenny Chicken,Kate Mcmayland and Her Orchestra,world,Shelbyville,09:04:32,Monday
783B7A96,Subaru,unknown,rusrap,Shelbyville,14:05:29,Wednesday
83EBBF0C,Darlinka (Darling Karlinka),Mr. Irish Bastard,folk,Shelbyville,13:00:16,Monday
581985B9,Noom,Pablo Bolivar,electronic,Shelbyville,08:58:33,Wednesday
FC5F5FA1,Urgent,Foreigner,rock,Shelbyville,21:18:03,Friday
C75EE186,Water World,Soul Surfer,dance,Shelbyville,14:47:21,Wednesday
C8626206,惑星再編のための電子草案 (E-Draft for Regrouping Planets),canooooopy,electronic,Shelbyville,20:20:37,Monday
8226B4C5,I Do,Stephanie Ferrett,pop,Shelbyville,09:06:36,Monday
18B3FE7D,Watch Me (Whip / Nae Nae),Silento,hiphop,Shelbyville,13:25:15,Wednesday
EC81452,Cafe Del Mar,Mental Generation,electronic,Shelbyville,20:31:39,Friday
26A38FBE,Sudden,Click Click,alternative,Shelbyville,09:09:22,Monday
198FA0DF,Serpent,Brutality Will Prevail,hardcore,Shelbyville,21:36:01,Wednesday
